,"(deg C) Minimum Temperature (gridMET) at -123.1250E,44.3430N, 1979-01-01 to 2026-04-12"
"1981-12-05",6.9016
"1981-12-06",6.2918
"1981-12-07",3.9118
"1981-12-08",1.9826
"1981-12-09",3.8323
"1981-12-10",3.4019
"1981-12-11",0.1124
"1981-12-12",1.6919
"1981-12-13",3.9016
"1981-12-14",5.3925
"1981-12-15",5.3516
"1981-12-16",1.3921
"1981-12-17",2.6923
"1981-12-18",4.0424
"1981-12-19",5.4118
"1981-12-20",3.9822
"1981-12-21",2.4322
"1981-12-22",0.9617
"1981-12-23",2.3925
"1981-12-24",2.6616
"1981-12-25",3.6222
"1981-12-26",3.1919
"1981-12-27",1.4318
"1981-12-28",0.4224
"1981-12-29",-0.5882
"1981-12-30",-1.5182
"1981-12-31",-0.5212
"1982-01-01",-0.6912
"1982-01-02",-0.4916
"1982-01-03",0.4983
"1982-01-04",-1.6312
"1982-01-05",-3.8107
"1982-01-06",-8.1007
"1982-01-07",-9.1216
"1982-01-08",-1.6407
"1982-01-09",-1.9509
"1982-01-10",-3.0014
"1982-01-11",-0.2408
"1982-01-12",-0.4108
"1982-01-13",0.8394
"1982-01-14",-0.0614
"1982-01-15",2.7788
"1982-01-16",4.7991
"1982-01-17",2.7384
"1982-01-18",1.7093
"1982-01-19",0.5792
"1982-01-20",-0.0507
"1982-01-21",-0.2515
"1982-01-22",-0.4809
"1982-01-23",3.7093
"1982-01-24",4.9892
"1982-01-25",4.6684
"1982-01-26",2.8989
"1982-01-27",1.5085
"1982-01-28",1.8792
"1982-01-29",-0.9408
"1982-01-30",1.7485
"1982-01-31",2.3451
"1982-02-01",0.5245
"1982-02-02",1.6047
"1982-02-03",1.7949
"1982-02-04",-4.2148
"1982-02-05",-5.3651
"1982-02-06",-2.8053
"1982-02-07",-1.7049
"1982-02-08",-3.9153
"1982-02-09",-2.7447
"1982-02-10",-5.2249
"1982-02-11",-1.2747
"1982-02-12",1.7046
"1982-02-13",4.0349
"1982-02-14",8.2644
"1982-02-15",6.8752
"1982-02-16",6.6648
"1982-02-17",4.7052
"1982-02-18",2.6552
"1982-02-19",7.5644
"1982-02-20",7.625
"1982-02-21",0.3747
"1982-02-22",-1.4352
"1982-02-23",-0.9253
"1982-02-24",-2.7447
"1982-02-25",-0.0554
"1982-02-26",2.8751
"1982-02-27",2.1847
"1982-02-28",2.0551
"1982-03-01",4.7159
"1982-03-02",3.1959
"1982-03-03",3.1353
"1982-03-04",3.1461
"1982-03-05",-0.4143
"1982-03-06",-0.4143
"1982-03-07",2.0456
"1982-03-08",3.9957
"1982-03-09",6.0956
"1982-03-10",6.4153
"1982-03-11",-0.1743
"1982-03-12",-1.125
"1982-03-13",3.745
"1982-03-14",2.2155
"1982-03-15",0.515
"1982-03-16",1.1258
"1982-03-17",0.2749
"1982-03-18",0.1454
"1982-03-19",0.9559
"1982-03-20",-0.9146
"1982-03-21",0.1359
"1982-03-22",1.575
"1982-03-23",2.7658
"1982-03-24",2.5554
"1982-03-25",1.4954
"1982-03-26",3.0153
"1982-03-27",2.4556
"1982-03-28",2.1252
"1982-03-29",0.5055
"1982-03-30",1.1258
"1982-03-31",1.3611
"1982-04-01",1.0509
"1982-04-02",1.7307
"1982-04-03",1.7212
"1982-04-04",1.0807
"1982-04-05",2.1502
"1982-04-06",1.4906
"1982-04-07",1.8412
"1982-04-08",-0.1588
"1982-04-09",0.7503
"1982-04-10",6.1503
"1982-04-11",7.1806
"1982-04-12",3.7806
"1982-04-13",3.701
"1982-04-14",2.1205
"1982-04-15",1.2209
"1982-04-16",0.1811
"1982-04-17",1.4312
"1982-04-18",-2.2991
"1982-04-19",-0.5997
"1982-04-20",1.0509
"1982-04-21",3.8306
"1982-04-22",9.2103
"1982-04-23",3.701
"1982-04-24",1.7212
"1982-04-25",1.2506
"1982-04-26",0.0004
"1982-04-27",1.1805
"1982-04-28",4.3511
"1982-04-29",0.761
"1982-04-30",3.9399
"1982-05-01",6.5091
"1982-05-02",3.499
"1982-05-03",4.5091
"1982-05-04",0.919
"1982-05-05",2.8394
"1982-05-06",8.2097
"1982-05-07",6.0492
"1982-05-08",1.5596
"1982-05-09",3.2292
"1982-05-10",2.3296
"1982-05-11",4.2393
"1982-05-12",4.149
"1982-05-13",6.609
"1982-05-14",6.319
"1982-05-15",4.4794
"1982-05-16",8.0398
"1982-05-17",8.3393
"1982-05-18",4.3796
"1982-05-19",3.9197
"1982-05-20",7.0891
"1982-05-21",6.7991
"1982-05-22",5.1995
"1982-05-23",6.2691
"1982-05-24",9.4397
"1982-05-25",10.7291
"1982-05-26",3.7497
"1982-05-27",2.8192
"1982-05-28",6.2299
"1982-05-29",8.3095
"1982-05-30",9.139
"1982-05-31",11.1331
"1982-06-01",5.6832
"1982-06-02",3.6832
"1982-06-03",7.2341
"1982-06-04",7.9637
"1982-06-05",7.5442
"1982-06-06",5.9138
"1982-06-07",7.2341
"1982-06-08",6.9536
"1982-06-09",11.7736
"1982-06-10",13.0737
"1982-06-11",9.2733
"1982-06-12",10.1337
"1982-06-13",9.2436
"1982-06-14",7.663
"1982-06-15",9.7534
"1982-06-16",11.4338
"1982-06-17",12.104
"1982-06-18",14.154
"1982-06-19",11.8533
"1982-06-20",13.6442
"1982-06-21",12.4439
"1982-06-22",10.9442
"1982-06-23",12.6542
"1982-06-24",12.104
"1982-06-25",13.6442
"1982-06-26",16.0031
"1982-06-27",13.1237
"1982-06-28",12.4035
"1982-06-29",12.1931
"1982-06-30",12.6316
"1982-07-01",10.9323
"1982-07-02",12.0719
"1982-07-03",9.9115
"1982-07-04",6.6316
"1982-07-05",10.1325
"1982-07-06",11.5918
"1982-07-07",11.7024
"1982-07-08",10.3025
"1982-07-09",10.2525
"1982-07-10",13.0821
"1982-07-11",11.8521
"1982-07-12",11.1319
"1982-07-13",13.6216
"1982-07-14",10.9216
"1982-07-15",7.7617
"1982-07-16",9.1616
"1982-07-17",12.1623
"1982-07-18",11.4017
"1982-07-19",12.3215
"1982-07-20",12.0422
"1982-07-21",9.4421
"1982-07-22",7.972
"1982-07-23",8.8918
"1982-07-24",10.7624
"1982-07-25",9.1521
"1982-07-26",11.0523
"1982-07-27",10.6221
"1982-07-28",10.6815
"1982-07-29",11.4825
"1982-07-30",11.4718
"1982-07-31",10.8978
"1982-08-01",7.0178
"1982-08-02",8.3072
"1982-08-03",9.3672
"1982-08-04",9.0772
"1982-08-05",9.4373
"1982-08-06",12.4677
"1982-08-07",13.4172
"1982-08-08",13.8878
"1982-08-09",10.5876
"1982-08-10",10.9572
"1982-08-11",9.8378
"1982-08-12",10.8574
"1982-08-13",10.2478
"1982-08-14",11.4777
"1982-08-15",10.3975
"1982-08-16",8.817
"1982-08-17",10.3773
"1982-08-18",11.6477
"1982-08-19",10.6471
"1982-08-20",11.0773
"1982-08-21",10.4973
"1982-08-22",13.8569
"1982-08-23",15.5277
"1982-08-24",15.7975
"1982-08-25",11.3173
"1982-08-26",10.2775
"1982-08-27",9.0273
"1982-08-28",8.9976
"1982-08-29",12.6174
"1982-08-30",10.9275
"1982-08-31",9.8021
"1982-09-01",9.4421
"1982-09-02",14.9621
"1982-09-03",11.353
"1982-09-04",7.972
"1982-09-05",10.2525
"1982-09-06",8.5722
"1982-09-07",11.1628
"1982-09-08",9.0523
"1982-09-09",8.9727
"1982-09-10",6.672
"1982-09-11",6.8122
"1982-09-12",11.612
"1982-09-13",8.4129
"1982-09-14",7.663
"1982-09-15",5.8924
"1982-09-16",6.7124
"1982-09-17",10.7124
"1982-09-18",8.4129
"1982-09-19",10.5924
"1982-09-20",9.6821
"1982-09-21",8.3226
"1982-09-22",10.7422
"1982-09-23",11.8331
"1982-09-24",11.9127
"1982-09-25",9.4219
"1982-09-26",8.0921
"1982-09-27",6.193
"1982-09-28",5.8223
"1982-09-29",4.8228
"1982-09-30",4.6529
"1982-10-01",6.7124
"1982-10-02",7.4824
"1982-10-03",3.5525
"1982-10-04",5.3327
"1982-10-05",5.6523
"1982-10-06",5.152
"1982-10-07",4.3927
"1982-10-08",5.9126
"1982-10-09",7.1331
"1982-10-10",7.2127
"1982-10-11",8.1729
"1982-10-12",8.4224
"1982-10-13",9.3827
"1982-10-14",10.3429
"1982-10-15",8.0529
"1982-10-16",6.8324
"1982-10-17",3.9423
"1982-10-18",0.5423
"1982-10-19",0.6124
"1982-10-20",4.792
"1982-10-21",7.1331
"1982-10-22",8.9727
"1982-10-23",7.8924
"1982-10-24",6.5923
"1982-10-25",7.543
"1982-10-26",4.7325
"1982-10-27",3.8424
"1982-10-28",2.8822
"1982-10-29",7.953
"1982-10-30",2.9226
"1982-10-31",2.9036
"1982-11-01",3.5929
"1982-11-02",1.083
"1982-11-03",6.1027
"1982-11-04",5.9328
"1982-11-05",3.2934
"1982-11-06",2.843
"1982-11-07",-1.0667
"1982-11-08",2.1633
"1982-11-09",1.7735
"1982-11-10",-2.5665
"1982-11-11",-0.0364
"1982-11-12",0.1537
"1982-11-13",-0.9966
"1982-11-14",-2.9468
"1982-11-15",-1.1464
"1982-11-16",3.8531
"1982-11-17",3.9827
"1982-11-18",3.4336
"1982-11-19",3.2328
"1982-11-20",1.0034
"1982-11-21",0.2131
"1982-11-22",-2.6568
"1982-11-23",-2.6164
"1982-11-24",-1.737
"1982-11-25",-1.087
"1982-11-26",1.0129
"1982-11-27",4.0136
"1982-11-28",4.7432
"1982-11-29",3.6927
"1982-11-30",4.1977
"1982-12-01",3.2185
"1982-12-02",1.5477
"1982-12-03",8.3083
"1982-12-04",2.8977
"1982-12-05",3.3184
"1982-12-06",3.2483
"1982-12-07",-1.3924
"1982-12-08",-1.6122
"1982-12-09",-2.0614
"1982-12-10",-1.4423
"1982-12-11",-0.532
"1982-12-12",3.3683
"1982-12-13",2.6683
"1982-12-14",4.0575
"1982-12-15",3.4681
"1982-12-16",4.5079
"1982-12-17",3.4384
"1982-12-18",2.7182
"1982-12-19",3.6083
"1982-12-20",4.0884
"1982-12-21",3.7783
"1982-12-22",2.2179
"1982-12-23",1.1187
"1982-12-24",-0.7613
"1982-12-25",-0.2824
"1982-12-26",1.2684
"1982-12-27",-1.7322
"1982-12-28",-3.3817
"1982-12-29",-4.2017
"1982-12-30",-4.172
"1982-12-31",-2.4643
"1983-01-01",-2.9539
"1983-01-02",1.2357
"1983-01-03",1.546
"1983-01-04",5.7656
"1983-01-05",6.136
"1983-01-06",7.2952
"1983-01-07",7.3157
"1983-01-08",1.3451
"1983-01-09",-1.0346
"1983-01-10",3.7454
"1983-01-11",1.4462
"1983-01-12",2.5958
"1983-01-13",1.926
"1983-01-14",-0.2939
"1983-01-15",0.8954
"1983-01-16",3.6456
"1983-01-17",4.6761
"1983-01-18",5.3255
"1983-01-19",3.096
"1983-01-20",1.2562
"1983-01-21",-1.9245
"1983-01-22",0.3458
"1983-01-23",2.7256
"1983-01-24",4.5054
"1983-01-25",3.4556
"1983-01-26",6.0254
"1983-01-27",3.0852
"1983-01-28",0.3555
"1983-01-29",4.016
"1983-01-30",0.6357
"1983-01-31",2.4527
"1983-02-01",1.3415
"1983-02-02",1.3524
"1983-02-03",-0.3684
"1983-02-04",-0.1784
"1983-02-05",1.0217
"1983-02-06",3.7622
"1983-02-07",-0.2975
"1983-02-08",2.1917
"1983-02-09",4.5523
"1983-02-10",3.9618
"1983-02-11",7.3024
"1983-02-12",6.1215
"1983-02-13",4.8325
"1983-02-14",3.6323
"1983-02-15",4.5126
"1983-02-16",4.4621
"1983-02-17",6.4727
"1983-02-18",5.3026
"1983-02-19",2.5417
"1983-02-20",6.3115
"1983-02-21",7.1221
"1983-02-22",9.3118
"1983-02-23",9.1916
"1983-02-24",4.2625
"1983-02-25",3.8019
"1983-02-26",3.9618
"1983-02-27",2.5922
"1983-02-28",5.4818
"1983-03-01",5.6911
"1983-03-02",4.7615
"1983-03-03",5.8919
"1983-03-04",5.4313
"1983-03-05",4.5414
"1983-03-06",5.7115
"1983-03-07",6.5412
"1983-03-08",7.211
"1983-03-09",8.9318
"1983-03-10",7.1509
"1983-03-11",4.4717
"1983-03-12",6.801
"1983-03-13",5.4217
"1983-03-14",3.9414
"1983-03-15",3.1814
"1983-03-16",4.6316
"1983-03-17",7.1413
"1983-03-18",3.7718
"1983-03-19",3.0311
"1983-03-20",4.3009
"1983-03-21",5.8414
"1983-03-22",5.6718
"1983-03-23",4.1218
"1983-03-24",4.9214
"1983-03-25",4.3911
"1983-03-26",1.0614
"1983-03-27",3.862
"1983-03-28",3.8813
"1983-03-29",5.9315
"1983-03-30",4.8216
"1983-03-31",4.7747
"1983-04-01",2.7052
"1983-04-02",2.775
"1983-04-03",1.4846
"1983-04-04",0.5142
"1983-04-05",1.9344
"1983-04-06",2.6944
"1983-04-07",2.8242
"1983-04-08",1.5652
"1983-04-09",1.8851
"1983-04-10",1.3548
"1983-04-11",0.8846
"1983-04-12",0.4252
"1983-04-13",1.9644
"1983-04-14",0.9952
"1983-04-15",2.8146
"1983-04-16",4.8349
"1983-04-17",6.445
"1983-04-18",7.4443
"1983-04-19",7.3746
"1983-04-20",7.7846
"1983-04-21",5.8847
"1983-04-22",6.0145
"1983-04-23",5.8642
"1983-04-24",3.3545
"1983-04-25",3.9149
"1983-04-26",3.0852
"1983-04-27",4.925
"1983-04-28",6.9549
"1983-04-29",6.9741
"1983-04-30",6.5376
"1983-05-01",4.5679
"1983-05-02",3.2475
"1983-05-03",3.1369
"1983-05-04",3.0972
"1983-05-05",7.1774
"1983-05-06",5.857
"1983-05-07",6.1071
"1983-05-08",4.3875
"1983-05-09",4.2877
"1983-05-10",3.1573
"1983-05-11",5.4073
"1983-05-12",5.4674
"1983-05-13",5.0778
"1983-05-14",3.8572
"1983-05-15",6.3368
"1983-05-16",5.8269
"1983-05-17",6.1071
"1983-05-18",8.7875
"1983-05-19",5.8979
"1983-05-20",9.3575
"1983-05-21",7.947
"1983-05-22",7.8075
"1983-05-23",14.4274
"1983-05-24",9.9576
"1983-05-25",7.5478
"1983-05-26",10.1175
"1983-05-27",11.6868
"1983-05-28",16.7578
"1983-05-29",12.4468
"1983-05-30",10.5973
"1983-05-31",10.3773
"1983-06-01",8.7671
"1983-06-02",6.5569
"1983-06-03",6.0771
"1983-06-04",6.1769
"1983-06-05",7.8364
"1983-06-06",9.3768
"1983-06-07",11.3573
"1983-06-08",10.1067
"1983-06-09",8.1165
"1983-06-10",11.1373
"1983-06-11",8.2572
"1983-06-12",7.0571
"1983-06-13",10.2775
"1983-06-14",13.3475
"1983-06-15",9.4068
"1983-06-16",9.9672
"1983-06-17",10.1969
"1983-06-18",8.5374
"1983-06-19",8.2368
"1983-06-20",6.9669
"1983-06-21",8.167
"1983-06-22",10.8475
"1983-06-23",7.757
"1983-06-24",6.1468
"1983-06-25",8.897
"1983-06-26",11.4475
"1983-06-27",11.7469
"1983-06-28",11.1673
"1983-06-29",12.2171
"1983-06-30",9.3106
"1983-07-01",12.5502
"1983-07-02",9.871
"1983-07-03",9.5812
"1983-07-04",10.9906
"1983-07-05",12.8809
"1983-07-06",12.1702
"1983-07-07",9.8205
"1983-07-08",8.3005
"1983-07-09",8.5603
"1983-07-10",11.611
"1983-07-11",13.9608
"1983-07-12",14.0401
"1983-07-13",15.0911
"1983-07-14",8.3607
"1983-07-15",8.3306
"1983-07-16",8.8705
"1983-07-17",10.9004
"1983-07-18",11.2407
"1983-07-19",13.7912
"1983-07-20",10.9304
"1983-07-21",12.1606
"1983-07-22",13.101
"1983-07-23",11.9213
"1983-07-24",11.6207
"1983-07-25",13.3102
"1983-07-26",10.9112
"1983-07-27",12.4708
"1983-07-28",14.5211
"1983-07-29",11.9911
"1983-07-30",14.1712
"1983-07-31",12.0572
"1983-08-01",12.8268
"1983-08-02",10.4771
"1983-08-03",13.7167
"1983-08-04",10.7873
"1983-08-05",13.2777
"1983-08-06",13.2368
"1983-08-07",16.2371
"1983-08-08",12.757
"1983-08-09",11.6567
"1983-08-10",13.297
"1983-08-11",12.3278
"1983-08-12",11.4271
"1983-08-13",14.7472
"1983-08-14",13.6577
"1983-08-15",12.5274
"1983-08-16",10.5769
"1983-08-17",11.6074
"1983-08-18",11.9574
"1983-08-19",11.4968
"1983-08-20",11.777
"1983-08-21",11.2876
"1983-08-22",9.8169
"1983-08-23",10.4566
"1983-08-24",9.2469
"1983-08-25",9.5271
"1983-08-26",10.9076
"1983-08-27",13.4172
"1983-08-28",12.9771
"1983-08-29",7.7173
"1983-08-30",13.9668
"1983-08-31",11.8275
"1983-09-01",10.5877
"1983-09-02",8.5771
"1983-09-03",10.4578
"1983-09-04",12.1378
"1983-09-05",6.9176
"1983-09-06",6.9176
"1983-09-07",8.3378
"1983-09-08",6.4474
"1983-09-09",6.4378
"1983-09-10",7.5574
"1983-09-11",11.9177
"1983-09-12",8.5579
"1983-09-13",10.9076
"1983-09-14",9.0076
"1983-09-15",7.5874
"1983-09-16",7.0571
"1983-09-17",7.2675
"1983-09-18",5.8979
"1983-09-19",3.2475
"1983-09-20",4.5679
"1983-09-21",6.5376
"1983-09-22",12.2676
"1983-09-23",11.017
"1983-09-24",8.897
"1983-09-25",8.8477
"1983-09-26",7.4179
"1983-09-27",6.5581
"1983-09-28",2.7677
"1983-09-29",1.7672
"1983-09-30",2.3516
"1983-10-01",5.2617
"1983-10-02",4.8721
"1983-10-03",7.5718
"1983-10-04",8.7719
"1983-10-05",3.8428
"1983-10-06",5.9424
"1983-10-07",1.6722
"1983-10-08",6.0326
"1983-10-09",6.6519
"1983-10-10",7.7221
"1983-10-11",5.3219
"1983-10-12",7.6824
"1983-10-13",4.7218
"1983-10-14",3.6119
"1983-10-15",2.3228
"1983-10-16",2.0919
"1983-10-17",6.142
"1983-10-18",3.4423
"1983-10-19",5.352
"1983-10-20",7.0319
"1983-10-21",5.1018
"1983-10-22",6.4126
"1983-10-23",4.3923
"1983-10-24",2.912
"1983-10-25",5.2221
"1983-10-26",5.5323
"1983-10-27",5.8726
"1983-10-28",6.8322
"1983-10-29",6.4318
"1983-10-30",8.612
"1983-10-31",8.808
"1983-11-01",9.6473
"1983-11-02",9.3876
"1983-11-03",9.1675
"1983-11-04",7.6379
"1983-11-05",5.3375
"1983-11-06",6.4979
"1983-11-07",5.1078
"1983-11-08",0.9279
"1983-11-09",4.5378
"1983-11-10",5.7379
"1983-11-11",6.9573
"1983-11-12",6.0771
"1983-11-13",5.6574
"1983-11-14",5.1271
"1983-11-15",8.1177
"1983-11-16",5.388
"1983-11-17",5.9676
"1983-11-18",4.9972
"1983-11-19",4.8072
"1983-11-20",3.6371
"1983-11-21",2.7882
"1983-11-22",1.6181
"1983-11-23",3.2175
"1983-11-24",4.6172
"1983-11-25",3.6576
"1983-11-26",3.2475
"1983-11-27",6.1372
"1983-11-28",5.0573
"1983-11-29",0.2581
"1983-11-30",-0.556
"1983-12-01",-0.5765
"1983-12-02",2.7437
"1983-12-03",1.2646
"1983-12-04",0.7836
"1983-12-05",2.0041
"1983-12-06",1.7744
"1983-12-07",5.3435
"1983-12-08",3.7237
"1983-12-09",4.4537
"1983-12-10",4.2035
"1983-12-11",1.5941
"1983-12-12",0.8545
"1983-12-13",5.9039
"1983-12-14",7.0944
"1983-12-15",2.0342
"1983-12-16",0.0837
"1983-12-17",2.3745
"1983-12-18",2.4539
"1983-12-19",-1.1753
"1983-12-20",-2.2756
"1983-12-21",-6.0359
"1983-12-22",-7.9756
"1983-12-23",-13.0454
"1983-12-24",-12.3155
"1983-12-25",-3.5659
"1983-12-26",-0.4454
"1983-12-27",-0.7063
"1983-12-28",-4.6963
"1983-12-29",-0.7857
"1983-12-30",4.9347
"1983-12-31",2.9914
"1984-01-01",-0.3792
"1984-01-02",2.0507
"1984-01-03",7.5908
"1984-01-04",9.7006
"1984-01-05",7.4006
"1984-01-06",6.4408
"1984-01-07",4.1408
"1984-01-08",3.0511
"1984-01-09",2.0715
"1984-01-10",3.9611
"1984-01-11",2.461
"1984-01-12",-1.6288
"1984-01-13",-2.7093
"1984-01-14",-4.4087
"1984-01-15",-5.9992
"1984-01-16",-5.6294
"1984-01-17",-6.6994
"1984-01-18",-6.2693
"1984-01-19",-1.8085
"1984-01-20",-4.6591
"1984-01-21",0.9714
"1984-01-22",3.771
"1984-01-23",1.6808
"1984-01-24",5.6617
"1984-01-25",3.2308
"1984-01-26",0.8415
"1984-01-27",3.8707
"1984-01-28",1.6808
"1984-01-29",2.6314
"1984-01-30",0.4416
"1984-01-31",1.5684
"1984-02-01",0.0985
"1984-02-02",-1.6416
"1984-02-03",0.5494
"1984-02-04",2.7891
"1984-02-05",3.2284
"1984-02-06",4.4689
"1984-02-07",3.7791
"1984-02-08",3.2795
"1984-02-09",2.7485
"1984-02-10",2.3486
"1984-02-11",2.8587
"1984-02-12",5.7985
"1984-02-13",3.2992
"1984-02-14",1.1186
"1984-02-15",2.9387
"1984-02-16",2.119
"1984-02-17",0.6688
"1984-02-18",0.8091
"1984-02-19",4.4492
"1984-02-20",5.0589
"1984-02-21",1.2995
"1984-02-22",0.4289
"1984-02-23",1.9683
"1984-02-24",1.9394
"1984-02-25",0.779
"1984-02-26",0.059
"1984-02-27",3.8093
"1984-02-28",4.3587
"1984-02-29",4.6787
"1984-03-01",5.2896
"1984-03-02",4.4689
"1984-03-03",0.059
"1984-03-04",1.4188
"1984-03-05",2.1295
"1984-03-06",5.9886
"1984-03-07",6.9995
"1984-03-08",6.9195
"1984-03-09",8.1588
"1984-03-10",6.4489
"1984-03-11",3.5287
"1984-03-12",3.4893
"1984-03-13",5.1389
"1984-03-14",6.5996
"1984-03-15",5.9087
"1984-03-16",4.499
"1984-03-17",4.1396
"1984-03-18",4.7494
"1984-03-19",7.0888
"1984-03-20",6.8291
"1984-03-21",4.3286
"1984-03-22",4.6091
"1984-03-23",5.2096
"1984-03-24",1.8791
"1984-03-25",2.0692
"1984-03-26",6.2286
"1984-03-27",1.9394
"1984-03-28",4.6091
"1984-03-29",3.3595
"1984-03-30",1.5696
"1984-03-31",5.977
"1984-04-01",4.9975
"1984-04-02",4.1976
"1984-04-03",5.3974
"1984-04-04",3.9866
"1984-04-05",5.2966
"1984-04-06",1.9069
"1984-04-07",4.8966
"1984-04-08",4.8074
"1984-04-09",2.3776
"1984-04-10",4.0272
"1984-04-11",3.2968
"1984-04-12",2.9665
"1984-04-13",2.1272
"1984-04-14",6.9566
"1984-04-15",9.1175
"1984-04-16",6.2066
"1984-04-17",2.7972
"1984-04-18",5.8773
"1984-04-19",4.8676
"1984-04-20",4.8166
"1984-04-21",5.4774
"1984-04-22",6.3967
"1984-04-23",3.3873
"1984-04-24",1.027
"1984-04-25",1.1673
"1984-04-26",0.9772
"1984-04-27",1.9568
"1984-04-28",2.9166
"1984-04-29",5.2676
"1984-04-30",7.0807
"1984-05-01",6.1811
"1984-05-02",4.5117
"1984-05-03",2.7508
"1984-05-04",4.1512
"1984-05-05",4.2811
"1984-05-06",2.6117
"1984-05-07",3.7513
"1984-05-08",8.9517
"1984-05-09",4.6717
"1984-05-10",3.8614
"1984-05-11",6.8708
"1984-05-12",9.5418
"1984-05-13",9.5812
"1984-05-14",4.1211
"1984-05-15",3.8011
"1984-05-16",2.3509
"1984-05-17",6.7711
"1984-05-18",7.9907
"1984-05-19",10.4414
"1984-05-20",6.3515
"1984-05-21",2.1318
"1984-05-22",7.7612
"1984-05-23",7.9907
"1984-05-24",3.2516
"1984-05-25",5.9608
"1984-05-26",9.9011
"1984-05-27",5.6513
"1984-05-28",10.3208
"1984-05-29",12.1907
"1984-05-30",6.661
"1984-05-31",3.5183
"1984-06-01",4.5477
"1984-06-02",8.0278
"1984-06-03",6.0686
"1984-06-04",9.6287
"1984-06-05",9.0178
"1984-06-06",8.1483
"1984-06-07",9.3377
"1984-06-08",4.1686
"1984-06-09",6.5984
"1984-06-10",6.1185
"1984-06-11",6.7283
"1984-06-12",9.2276
"1984-06-13",7.7078
"1984-06-14",9.7887
"1984-06-15",8.5981
"1984-06-16",6.1081
"1984-06-17",6.6378
"1984-06-18",7.8782
"1984-06-19",9.8687
"1984-06-20",6.1579
"1984-06-21",10.2779
"1984-06-22",7.8481
"1984-06-23",9.718
"1984-06-24",10.6187
"1984-06-25",10.3683
"1984-06-26",11.3386
"1984-06-27",12.7077
"1984-06-28",10.9978
"1984-06-29",9.7783
"1984-06-30",6.8141
"1984-07-01",8.6341
"1984-07-02",11.7548
"1984-07-03",10.9248
"1984-07-04",12.4341
"1984-07-05",12.7645
"1984-07-06",7.214
"1984-07-07",6.2448
"1984-07-08",8.6144
"1984-07-09",8.1843
"1984-07-10",9.0537
"1984-07-11",6.8048
"1984-07-12",7.214
"1984-07-13",8.5947
"1984-07-14",9.9637
"1984-07-15",13.2143
"1984-07-16",16.1043
"1984-07-17",14.6645
"1984-07-18",11.2447
"1984-07-19",9.114
"1984-07-20",8.2747
"1984-07-21",7.6348
"1984-07-22",9.3238
"1984-07-23",9.5545
"1984-07-24",13.9446
"1984-07-25",12.4144
"1984-07-26",10.6744
"1984-07-27",8.8045
"1984-07-28",12.0643
"1984-07-29",10.7242
"1984-07-30",12.4747
"1984-07-31",10.1991
"1984-08-01",9.2392
"1984-08-02",10.6083
"1984-08-03",10.5886
"1984-08-04",10.6883
"1984-08-05",9.1488
"1984-08-06",10.0692
"1984-08-07",11.4789
"1984-08-08",14.7086
"1984-08-09",13.729
"1984-08-10",10.4993
"1984-08-11",9.529
"1984-08-12",8.3883
"1984-08-13",8.7488
"1984-08-14",10.8193
"1984-08-15",9.6589
"1984-08-16",11.0082
"1984-08-17",12.2892
"1984-08-18",11.9182
"1984-08-19",9.5986
"1984-08-20",8.9784
"1984-08-21",7.549
"1984-08-22",8.5889
"1984-08-23",10.9387
"1984-08-24",10.5689
"1984-08-25",11.0685
"1984-08-26",13.7093
"1984-08-27",9.3992
"1984-08-28",9.8084
"1984-08-29",7.1583
"1984-08-30",8.8393
"1984-08-31",8.8926
"1984-09-01",10.4321
"1984-09-02",7.3728
"1984-09-03",9.7226
"1984-09-04",11.4221
"1984-09-05",10.322
"1984-09-06",7.6128
"1984-09-07",10.7323
"1984-09-08",10.3625
"1984-09-09",8.7419
"1984-09-10",7.5919
"1984-09-11",5.3221
"1984-09-12",5.3522
"1984-09-13",6.5428
"1984-09-14",8.8219
"1984-09-15",11.1624
"1984-09-16",8.8926
"1984-09-17",11.0024
"1984-09-18",10.6721
"1984-09-19",14.0327
"1984-09-20",8.1518
"1984-09-21",4.2521
"1984-09-22",4.9627
"1984-09-23",5.4218
"1984-09-24",3.0418
"1984-09-25",6.4524
"1984-09-26",6.8326
"1984-09-27",7.1618
"1984-09-28",6.0918
"1984-09-29",8.2028
"1984-09-30",8.2272
"1984-10-01",7.2766
"1984-10-02",6.0675
"1984-10-03",9.4073
"1984-10-04",10.1573
"1984-10-05",7.1966
"1984-10-06",9.427
"1984-10-07",11.2969
"1984-10-08",9.9974
"1984-10-09",7.8168
"1984-10-10",8.5668
"1984-10-11",6.7665
"1984-10-12",6.057
"1984-10-13",6.217
"1984-10-14",4.7065
"1984-10-15",1.8872
"1984-10-16",3.0372
"1984-10-17",2.2976
"1984-10-18",3.407
"1984-10-19",5.9968
"1984-10-20",5.4276
"1984-10-21",3.8568
"1984-10-22",1.7075
"1984-10-23",2.8865
"1984-10-24",5.6165
"1984-10-25",8.0475
"1984-10-26",4.3866
"1984-10-27",3.3166
"1984-10-28",3.3769
"1984-10-29",0.9366
"1984-10-30",0.3373
"1984-10-31",1.66
"1984-11-01",1.6194
"1984-11-02",7.36
"1984-11-03",5.7591
"1984-11-04",5.5794
"1984-11-05",3.2296
"1984-11-06",6.2993
"1984-11-07",5.3198
"1984-11-08",4.3692
"1984-11-09",3.5496
"1984-11-10",4.419
