,"(deg C) Minimum Temperature (gridMET) at -79.2103E,35.1464N, 1979-01-01 to 2026-04-10"
"1981-11-28",2.9909
"1981-11-29",-0.9391
"1981-11-30",0.0034
"1981-12-01",1.8327
"1981-12-02",6.9232
"1981-12-03",2.573
"1981-12-04",4.3126
"1981-12-05",-0.3066
"1981-12-06",-4.8873
"1981-12-07",-2.3165
"1981-12-08",2.4731
"1981-12-09",-4.2673
"1981-12-10",-7.4467
"1981-12-11",-7.8873
"1981-12-12",-4.4967
"1981-12-13",-5.4471
"1981-12-14",-3.0671
"1981-12-15",2.7933
"1981-12-16",0.0533
"1981-12-17",-1.7374
"1981-12-18",-1.2173
"1981-12-19",-7.0368
"1981-12-20",-9.0467
"1981-12-21",-8.4971
"1981-12-22",-0.2873
"1981-12-23",8.2733
"1981-12-24",6.5235
"1981-12-25",2.7729
"1981-12-26",2.6026
"1981-12-27",1.9031
"1981-12-28",0.0726
"1981-12-29",-0.7166
"1981-12-30",-3.6666
"1981-12-31",-1.8146
"1982-01-01",3.5346
"1982-01-02",-1.0145
"1982-01-03",2.2548
"1982-01-04",5.3755
"1982-01-05",-1.5552
"1982-01-06",0.5554
"1982-01-07",9.8651
"1982-01-08",-0.8255
"1982-01-09",-4.5748
"1982-01-10",-14.2244
"1982-01-11",-15.805
"1982-01-12",-11.4947
"1982-01-13",-4.9444
"1982-01-14",-3.5148
"1982-01-15",-9.7253
"1982-01-16",-4.7947
"1982-01-17",-10.2351
"1982-01-18",-8.4846
"1982-01-19",-1.8749
"1982-01-20",1.3956
"1982-01-21",1.2245
"1982-01-22",-0.8849
"1982-01-23",1.1852
"1982-01-24",-2.475
"1982-01-25",-3.4851
"1982-01-26",-8.0948
"1982-01-27",-8.9956
"1982-01-28",-6.0448
"1982-01-29",-3.2355
"1982-01-30",-0.5949
"1982-01-31",7.959
"1982-02-01",2.3581
"1982-02-02",0.6386
"1982-02-03",3.0783
"1982-02-04",6.4283
"1982-02-05",7.8686
"1982-02-06",7.4183
"1982-02-07",-0.9717
"1982-02-08",0.1989
"1982-02-09",4.4687
"1982-02-10",1.2791
"1982-02-11",0.2583
"1982-02-12",-1.0311
"1982-02-13",-0.8219
"1982-02-14",-1.9414
"1982-02-15",2.1288
"1982-02-16",11.9483
"1982-02-17",5.6392
"1982-02-18",2.1787
"1982-02-19",1.2482
"1982-02-20",-0.3418
"1982-02-21",4.1883
"1982-02-22",-0.4108
"1982-02-23",-1.3008
"1982-02-24",3.089
"1982-02-25",-1.0513
"1982-02-26",-4.191
"1982-02-27",-1.7715
"1982-02-28",-0.4417
"1982-03-01",-0.3026
"1982-03-02",-1.3626
"1982-03-03",3.6083
"1982-03-04",2.6683
"1982-03-05",8.1479
"1982-03-06",1.6083
"1982-03-07",1.7675
"1982-03-08",-2.9919
"1982-03-09",-1.6027
"1982-03-10",2.3677
"1982-03-11",9.568
"1982-03-12",10.7279
"1982-03-13",12.0482
"1982-03-14",8.2275
"1982-03-15",6.2275
"1982-03-16",4.048
"1982-03-17",9.0772
"1982-03-18",8.5983
"1982-03-19",7.6179
"1982-03-20",11.3173
"1982-03-21",10.1575
"1982-03-22",10.5674
"1982-03-23",4.1883
"1982-03-24",6.0481
"1982-03-25",9.6678
"1982-03-26",1.1983
"1982-03-27",-2.6021
"1982-03-28",-4.5225
"1982-03-29",-3.7323
"1982-03-30",3.688
"1982-03-31",10.5449
"1982-04-01",11.0547
"1982-04-02",8.8954
"1982-04-03",11.6548
"1982-04-04",4.8953
"1982-04-05",3.4752
"1982-04-06",-2.0947
"1982-04-07",-4.8553
"1982-04-08",0.7954
"1982-04-09",2.1347
"1982-04-10",0.1549
"1982-04-11",4.2049
"1982-04-12",4.8549
"1982-04-13",9.795
"1982-04-14",10.8752
"1982-04-15",11.4053
"1982-04-16",11.2947
"1982-04-17",16.4452
"1982-04-18",10.735
"1982-04-19",8.5044
"1982-04-20",10.2454
"1982-04-21",12.5746
"1982-04-22",4.7349
"1982-04-23",0.395
"1982-04-24",2.0147
"1982-04-25",8.1253
"1982-04-26",13.5253
"1982-04-27",16.2146
"1982-04-28",9.2947
"1982-04-29",5.4147
"1982-04-30",3.7022
"1982-05-01",7.8116
"1982-05-02",9.5312
"1982-05-03",13.902
"1982-05-04",11.3613
"1982-05-05",7.7118
"1982-05-06",9.1616
"1982-05-07",13.0511
"1982-05-08",11.5918
"1982-05-09",12.6816
"1982-05-10",8.0421
"1982-05-11",11.4219
"1982-05-12",11.1022
"1982-05-13",13.2021
"1982-05-14",16.722
"1982-05-15",14.2514
"1982-05-16",13.1415
"1982-05-17",16.892
"1982-05-18",17.4719
"1982-05-19",15.7618
"1982-05-20",15.832
"1982-05-21",16.7815
"1982-05-22",17.4921
"1982-05-23",16.3917
"1982-05-24",18.5616
"1982-05-25",17.8819
"1982-05-26",18.4618
"1982-05-27",18.2919
"1982-05-28",18.9621
"1982-05-29",20.1719
"1982-05-30",21.4316
"1982-05-31",21.0347
"1982-06-01",19.2652
"1982-06-02",19.2545
"1982-06-03",18.8445
"1982-06-04",18.3549
"1982-06-05",19.1951
"1982-06-06",15.1047
"1982-06-07",14.255
"1982-06-08",16.0149
"1982-06-09",19.2343
"1982-06-10",17.6751
"1982-06-11",15.2449
"1982-06-12",14.9846
"1982-06-13",17.0346
"1982-06-14",18.0447
"1982-06-15",16.5046
"1982-06-16",19.7952
"1982-06-17",19.895
"1982-06-18",18.8552
"1982-06-19",17.0251
"1982-06-20",19.2949
"1982-06-21",20.1945
"1982-06-22",18.8552
"1982-06-23",17.6549
"1982-06-24",17.1451
"1982-06-25",14.9644
"1982-06-26",16.9942
"1982-06-27",18.9051
"1982-06-28",20.3549
"1982-06-29",20.7447
"1982-06-30",19.9473
"1982-07-01",16.4772
"1982-07-02",14.148
"1982-07-03",20.2277
"1982-07-04",19.4874
"1982-07-05",19.8677
"1982-07-06",18.1077
"1982-07-07",19.6181
"1982-07-08",20.7875
"1982-07-09",21.3175
"1982-07-10",21.4375
"1982-07-11",20.8172
"1982-07-12",21.188
"1982-07-13",21.718
"1982-07-14",20.9871
"1982-07-15",20.9978
"1982-07-16",20.5272
"1982-07-17",21.0275
"1982-07-18",20.0673
"1982-07-19",20.5272
"1982-07-20",21.3674
"1982-07-21",22.8374
"1982-07-22",20.8374
"1982-07-23",21.8178
"1982-07-24",21.8582
"1982-07-25",21.188
"1982-07-26",19.9081
"1982-07-27",22.8576
"1982-07-28",22.8279
"1982-07-29",22.5974
"1982-07-30",21.6776
"1982-07-31",20.658
"1982-08-01",18.5985
"1982-08-02",20.0281
"1982-08-03",20.0875
"1982-08-04",19.6585
"1982-08-05",18.6579
"1982-08-06",20.5474
"1982-08-07",19.6882
"1982-08-08",21.0275
"1982-08-09",21.0477
"1982-08-10",19.6074
"1982-08-11",20.368
"1982-08-12",19.7584
"1982-08-13",18.7078
"1982-08-14",17.6585
"1982-08-15",16.8385
"1982-08-16",19.2081
"1982-08-17",19.4684
"1982-08-18",19.0584
"1982-08-19",17.9378
"1982-08-20",18.6781
"1982-08-21",19.8083
"1982-08-22",15.3982
"1982-08-23",18.2574
"1982-08-24",21.6978
"1982-08-25",20.5177
"1982-08-26",16.028
"1982-08-27",17.4778
"1982-08-28",20.5676
"1982-08-29",14.4582
"1982-08-30",14.1278
"1982-08-31",15.3305
"1982-09-01",18.0709
"1982-09-02",19.2105
"1982-09-03",19.5314
"1982-09-04",11.631
"1982-09-05",11.7713
"1982-09-06",11.921
"1982-09-07",13.6014
"1982-09-08",11.511
"1982-09-09",12.5009
"1982-09-10",14.5105
"1982-09-11",15.4707
"1982-09-12",16.0613
"1982-09-13",18.6912
"1982-09-14",19.0406
"1982-09-15",17.9603
"1982-09-16",19.7714
"1982-09-17",18.3406
"1982-09-18",15.7107
"1982-09-19",18.9003
"1982-09-20",18.1208
"1982-09-21",16.671
"1982-09-22",13.681
"1982-09-23",10.981
"1982-09-24",8.0909
"1982-09-25",9.3113
"1982-09-26",12.8111
"1982-09-27",10.161
"1982-09-28",12.5806
"1982-09-29",14.3607
"1982-09-30",12.7089
"1982-10-01",10.9786
"1982-10-02",11.7083
"1982-10-03",15.4481
"1982-10-04",15.2687
"1982-10-05",16.6484
"1982-10-06",18.2883
"1982-10-07",16.6983
"1982-10-08",14.4285
"1982-10-09",17.239
"1982-10-10",12.4285
"1982-10-11",11.4088
"1982-10-12",12.3381
"1982-10-13",12.7386
"1982-10-14",12.3987
"1982-10-15",6.3487
"1982-10-16",3.0486
"1982-10-17",0.0479
"1982-10-18",-0.6615
"1982-10-19",7.4789
"1982-10-20",12.2383
"1982-10-21",12.6887
"1982-10-22",4.8478
"1982-10-23",0.9083
"1982-10-24",-0.0519
"1982-10-25",3.4087
"1982-10-26",4.8787
"1982-10-27",2.2084
"1982-10-28",3.3588
"1982-10-29",3.4978
"1982-10-30",7.1283
"1982-10-31",11.2912
"1982-11-01",12.5818
"1982-11-02",13.4718
"1982-11-03",15.3911
"1982-11-04",12.6709
"1982-11-05",-0.7589
"1982-11-06",-4.0187
"1982-11-07",-3.1084
"1982-11-08",-0.1683
"1982-11-09",2.9714
"1982-11-10",4.8014
"1982-11-11",4.8014
"1982-11-12",13.2508
"1982-11-13",0.6112
"1982-11-14",-2.6592
"1982-11-15",-0.2492
"1982-11-16",-3.4186
"1982-11-17",0.9713
"1982-11-18",8.9109
"1982-11-19",9.6215
"1982-11-20",10.4118
"1982-11-21",11.0214
"1982-11-22",11.5407
"1982-11-23",12.2609
"1982-11-24",3.7212
"1982-11-25",-2.8683
"1982-11-26",3.9209
"1982-11-27",5.6714
"1982-11-28",0.4318
"1982-11-29",10.4118
"1982-11-30",7.4919
"1982-12-01",11.3114
"1982-12-02",13.2413
"1982-12-03",10.8313
"1982-12-04",11.5419
"1982-12-05",13.662
"1982-12-06",8.6316
"1982-12-07",4.4212
"1982-12-08",0.5815
"1982-12-09",1.2423
"1982-12-10",-3.2486
"1982-12-11",3.9518
"1982-12-12",-4.5677
"1982-12-13",-6.8387
"1982-12-14",-5.9985
"1982-12-15",2.4021
"1982-12-16",3.3314
"1982-12-17",-0.0186
"1982-12-18",-2.2884
"1982-12-19",-3.4578
"1982-12-20",-2.4488
"1982-12-21",-2.3288
"1982-12-22",-2.7388
"1982-12-23",-0.2087
"1982-12-24",6.8217
"1982-12-25",12.1016
"1982-12-26",9.5419
"1982-12-27",9.9412
"1982-12-28",11.6714
"1982-12-29",6.6316
"1982-12-30",2.042
"1982-12-31",1.8484
"1983-01-01",2.229
"1983-01-02",3.0383
"1983-01-03",2.1388
"1983-01-04",-2.6111
"1983-01-05",-1.1609
"1983-01-06",-1.8812
"1983-01-07",-0.8615
"1983-01-08",-0.5717
"1983-01-09",-0.4117
"1983-01-10",5.0489
"1983-01-11",2.7485
"1983-01-12",-0.2819
"1983-01-13",-3.5912
"1983-01-14",-2.4909
"1983-01-15",-0.271
"1983-01-16",-5.3517
"1983-01-17",-5.2615
"1983-01-18",-8.7813
"1983-01-19",-10.7618
"1983-01-20",-9.7517
"1983-01-21",-6.571
"1983-01-22",1.3391
"1983-01-23",3.179
"1983-01-24",-0.6919
"1983-01-25",1.968
"1983-01-26",-0.8013
"1983-01-27",2.9782
"1983-01-28",0.6381
"1983-01-29",-1.4219
"1983-01-30",3.2884
"1983-01-31",3.6396
"1983-02-01",4.1699
"1983-02-02",11.1697
"1983-02-03",1.8394
"1983-02-04",-3.59
"1983-02-05",-5.2807
"1983-02-06",-2.1109
"1983-02-07",-3.7006
"1983-02-08",-3.3398
"1983-02-09",-3.3807
"1983-02-10",0.4601
"1983-02-11",-3.501
"1983-02-12",-4.4907
"1983-02-13",-4.0301
"1983-02-14",-1.5806
"1983-02-15",-2.3406
"1983-02-16",0.139
"1983-02-17",4.8192
"1983-02-18",-1.2499
"1983-02-19",0.7692
"1983-02-20",-1.2102
"1983-02-21",-0.0101
"1983-02-22",0.329
"1983-02-23",8.9595
"1983-02-24",5.109
"1983-02-25",-0.8001
"1983-02-26",-3.691
"1983-02-27",-4.3007
"1983-02-28",-0.4262
"1983-03-01",6.2045
"1983-03-02",2.4346
"1983-03-03",3.1646
"1983-03-04",5.6538
"1983-03-05",8.5639
"1983-03-06",12.8737
"1983-03-07",13.8646
"1983-03-08",12.9747
"1983-03-09",10.9641
"1983-03-10",4.1242
"1983-03-11",3.1249
"1983-03-12",0.9543
"1983-03-13",-1.1862
"1983-03-14",2.7846
"1983-03-15",5.4638
"1983-03-16",5.934
"1983-03-17",4.9948
"1983-03-18",11.3249
"1983-03-19",8.7539
"1983-03-20",7.0547
"1983-03-21",6.6843
"1983-03-22",1.6049
"1983-03-23",-1.2956
"1983-03-24",-0.8062
"1983-03-25",-1.9161
"1983-03-26",-3.8257
"1983-03-27",2.0943
"1983-03-28",5.4241
"1983-03-29",3.3341
"1983-03-30",6.5244
"1983-03-31",4.2516
"1983-04-01",1.6722
"1983-04-02",5.572
"1983-04-03",8.072
"1983-04-04",5.4012
"1983-04-05",8.7623
"1983-04-06",10.8318
"1983-04-07",15.9918
"1983-04-08",16.4416
"1983-04-09",16.1614
"1983-04-10",9.5716
"1983-04-11",6.4017
"1983-04-12",7.8917
"1983-04-13",5.1812
"1983-04-14",8.1021
"1983-04-15",13.5218
"1983-04-16",4.6918
"1983-04-17",1.3415
"1983-04-18",3.1718
"1983-04-19",-2.1482
"1983-04-20",-3.6886
"1983-04-21",-1.6984
"1983-04-22",2.1015
"1983-04-23",7.7221
"1983-04-24",8.6721
"1983-04-25",5.7019
"1983-04-26",3.2716
"1983-04-27",8.6517
"1983-04-28",10.0514
"1983-04-29",10.4314
"1983-04-30",12.3302
"1983-05-01",14.0197
"1983-05-02",14.7797
"1983-05-03",15.5301
"1983-05-04",9.2601
"1983-05-05",6.6699
"1983-05-06",10.0201
"1983-05-07",7.7401
"1983-05-08",12.7498
"1983-05-09",9.4802
"1983-05-10",6.5893
"1983-05-11",10.18
"1983-05-12",10.6502
"1983-05-13",12.5298
"1983-05-14",15.7994
"1983-05-15",16.2792
"1983-05-16",12.5598
"1983-05-17",6.6795
"1983-05-18",5.1499
"1983-05-19",10.1692
"1983-05-20",16.4199
"1983-05-21",18.1996
"1983-05-22",18.9596
"1983-05-23",19.4599
"1983-05-24",15.6503
"1983-05-25",13.1298
"1983-05-26",15.7694
"1983-05-27",12.6693
"1983-05-28",9.6798
"1983-05-29",15.4795
"1983-05-30",18.2995
"1983-05-31",16.2841
"1983-06-01",12.454
"1983-06-02",9.8842
"1983-06-03",11.9838
"1983-06-04",16.7145
"1983-06-05",18.3536
"1983-06-06",17.9543
"1983-06-07",19.5837
"1983-06-08",15.524
"1983-06-09",12.1041
"1983-06-10",13.2537
"1983-06-11",12.0945
"1983-06-12",12.2544
"1983-06-13",14.5043
"1983-06-14",16.0543
"1983-06-15",19.2038
"1983-06-16",19.1244
"1983-06-17",19.6643
"1983-06-18",19.6138
"1983-06-19",18.8646
"1983-06-20",19.7942
"1983-06-21",19.8639
"1983-06-22",17.8341
"1983-06-23",16.1638
"1983-06-24",17.0044
"1983-06-25",16.9442
"1983-06-26",20.1141
"1983-06-27",18.344
"1983-06-28",18.4137
"1983-06-29",18.8538
"1983-06-30",20.09
"1983-07-01",19.2591
"1983-07-02",20.1694
"1983-07-03",19.9301
"1983-07-04",20.5794
"1983-07-05",21.3298
"1983-07-06",19.9
"1983-07-07",17.3495
"1983-07-08",15.12
"1983-07-09",15.0094
"1983-07-10",16.5594
"1983-07-11",19.0498
"1983-07-12",16.9394
"1983-07-13",19.6499
"1983-07-14",22.1499
"1983-07-15",22.8991
"1983-07-16",21.2492
"1983-07-17",23.5196
"1983-07-18",23.16
"1983-07-19",23.2093
"1983-07-20",22.4301
"1983-07-21",22.9099
"1983-07-22",23.3296
"1983-07-23",21.2492
"1983-07-24",23.6399
"1983-07-25",20.2896
"1983-07-26",19.52
"1983-07-27",18.0096
"1983-07-28",15.8499
"1983-07-29",15.9702
"1983-07-30",16.9899
"1983-07-31",18.38
"1983-08-01",18.9404
"1983-08-02",20.09
"1983-08-03",19.7605
"1983-08-04",19.7701
"1983-08-05",21.0797
"1983-08-06",20.5205
"1983-08-07",20.9005
"1983-08-08",20.1405
"1983-08-09",21.6497
"1983-08-10",23.0001
"1983-08-11",21.5703
"1983-08-12",20.6203
"1983-08-13",16.0303
"1983-08-14",12.3794
"1983-08-15",14.9396
"1983-08-16",14.9805
"1983-08-17",18.7696
"1983-08-18",18.1696
"1983-08-19",20.9005
"1983-08-20",22.8005
"1983-08-21",21.4404
"1983-08-22",21.5499
"1983-08-23",22.9496
"1983-08-24",21.8794
"1983-08-25",19.7797
"1983-08-26",18.3896
"1983-08-27",18.6193
"1983-08-28",21.5703
"1983-08-29",21.7904
"1983-08-30",19.9698
"1983-08-31",18.2766
"1983-09-01",21.0556
"1983-09-02",19.146
"1983-09-03",18.2057
"1983-09-04",20.286
"1983-09-05",21.9755
"1983-09-06",22.4758
"1983-09-07",19.716
"1983-09-08",21.5956
"1983-09-09",19.5958
"1983-09-10",21.7062
"1983-09-11",19.2663
"1983-09-12",21.3166
"1983-09-13",21.2565
"1983-09-14",14.4261
"1983-09-15",13.1563
"1983-09-16",13.8766
"1983-09-17",14.5765
"1983-09-18",15.8956
"1983-09-19",16.2359
"1983-09-20",16.9466
"1983-09-21",15.1862
"1983-09-22",6.8863
"1983-09-23",3.8163
"1983-09-24",6.8455
"1983-09-25",4.4356
"1983-09-26",8.986
"1983-09-27",7.5561
"1983-09-28",8.2163
"1983-09-29",10.8956
"1983-09-30",7.9277
"1983-10-01",9.028
"1983-10-02",14.7785
"1983-10-03",12.068
"1983-10-04",11.9983
"1983-10-05",17.8076
"1983-10-06",14.6474
"1983-10-07",10.0778
"1983-10-08",8.1286
"1983-10-09",14.7785
"1983-10-10",12.2977
"1983-10-11",9.9179
"1983-10-12",15.1176
"1983-10-13",16.5185
"1983-10-14",9.5776
"1983-10-15",5.7079
"1983-10-16",6.2983
"1983-10-17",6.7481
"1983-10-18",8.6985
"1983-10-19",13.2886
"1983-10-20",11.2274
"1983-10-21",8.1983
"1983-10-22",7.9578
"1983-10-23",10.4085
"1983-10-24",12.8881
"1983-10-25",10.6081
"1983-10-26",5.9881
"1983-10-27",2.888
"1983-10-28",1.8382
"1983-10-29",4.438
"1983-10-30",6.4378
"1983-10-31",6.8286
"1983-11-01",9.4381
"1983-11-02",9.788
"1983-11-03",9.5187
"1983-11-04",3.1586
"1983-11-05",-1.9714
"1983-11-06",0.988
"1983-11-07",3.0383
"1983-11-08",8.8585
"1983-11-09",8.1286
"1983-11-10",11.0483
"1983-11-11",5.5684
"1983-11-12",-1.6119
"1983-11-13",-2.6412
"1983-11-14",-2.1217
"1983-11-15",2.419
"1983-11-16",3.1982
"1983-11-17",-0.2314
"1983-11-18",-0.7917
"1983-11-19",0.798
"1983-11-20",5.109
"1983-11-21",6.219
"1983-11-22",2.3589
"1983-11-23",3.8981
"1983-11-24",10.4987
"1983-11-25",-0.372
"1983-11-26",-1.8018
"1983-11-27",1.7179
"1983-11-28",8.8284
"1983-11-29",0.329
"1983-11-30",-1.7044
"1983-12-01",1.7648
"1983-12-02",0.6549
"1983-12-03",5.9255
"1983-12-04",6.825
"1983-12-05",6.8852
"1983-12-06",7.1148
"1983-12-07",-0.8543
"1983-12-08",-2.3249
"1983-12-09",-1.8247
"1983-12-10",3.4051
"1983-12-11",4.2649
"1983-12-12",9.6449
"1983-12-13",5.5155
"1983-12-14",4.0953
"1983-12-15",2.2855
"1983-12-16",-0.6847
"1983-12-17",1.3848
"1983-12-18",-2.2347
"1983-12-19",-1.1344
"1983-12-20",-3.4445
"1983-12-21",-3.9748
"1983-12-22",3.8247
"1983-12-23",-0.9252
"1983-12-24",-15.4348
"1983-12-25",-16.9752
"1983-12-26",-16.2645
"1983-12-27",-8.5443
"1983-12-28",-1.975
"1983-12-29",-0.4646
"1983-12-30",-8.6947
"1983-12-31",-9.5208
"1984-01-01",-10.0717
"1984-01-02",-6.8814
"1984-01-03",-1.4515
"1984-01-04",-3.6216
"1984-01-05",-0.8011
"1984-01-06",-0.1914
"1984-01-07",-2.5516
"1984-01-08",-3.821
"1984-01-09",-1.8908
"1984-01-10",1.9683
"1984-01-11",-5.6016
"1984-01-12",-7.6408
"1984-01-13",-4.6406
"1984-01-14",-2.431
"1984-01-15",-1.9407
"1984-01-16",-2.5307
"1984-01-17",-2.2606
"1984-01-18",1.6692
"1984-01-19",-2.7614
"1984-01-20",-7.4414
"1984-01-21",-9.601
"1984-01-22",-11.4107
"1984-01-23",-7.2014
"1984-01-24",1.5893
"1984-01-25",6.5184
"1984-01-26",2.119
"1984-01-27",4.2985
"1984-01-28",-0.851
"1984-01-29",1.2287
"1984-01-30",-0.2412
"1984-01-31",-3.8952
"1984-02-01",-5.7245
"1984-02-02",-3.7051
"1984-02-03",0.9957
"1984-02-04",6.7352
"1984-02-05",1.2253
"1984-02-06",-3.5845
"1984-02-07",-6.2647
"1984-02-08",-7.7254
"1984-02-09",-5.175
"1984-02-10",-0.7652
"1984-02-11",9.245
"1984-02-12",8.9656
"1984-02-13",9.8049
"1984-02-14",10.1747
"1984-02-15",4.805
"1984-02-16",3.0349
"1984-02-17",4.1756
"1984-02-18",4.295
"1984-02-19",5.125
"1984-02-20",6.1347
"1984-02-21",0.6653
"1984-02-22",1.4351
"1984-02-23",3.6748
"1984-02-24",2.4147
"1984-02-25",1.3655
"1984-02-26",-2.2351
"1984-02-27",-0.8452
"1984-02-28",-0.9252
"1984-02-29",-2.7753
"1984-03-01",-5.5645
"1984-03-02",-2.8252
"1984-03-03",1.9347
"1984-03-04",2.0147
"1984-03-05",6.5845
"1984-03-06",7.7345
"1984-03-07",2.3347
"1984-03-08",1.2345
"1984-03-09",-4.6047
"1984-03-10",-3.2448
"1984-03-11",-2.9052
"1984-03-12",-2.1656
"1984-03-13",3.5044
"1984-03-14",2.7648
"1984-03-15",2.5248
"1984-03-16",7.3253
"1984-03-17",5.5052
"1984-03-18",2.9746
"1984-03-19",7.8945
"1984-03-20",6.7445
"1984-03-21",5.6455
"1984-03-22",1.5545
"1984-03-23",2.3544
"1984-03-24",1.2148
"1984-03-25",13.3453
"1984-03-26",8.1947
"1984-03-27",6.1648
"1984-03-28",11.0847
"1984-03-29",4.5349
"1984-03-30",1.4652
"1984-03-31",2.8088
"1984-04-01",5.0288
"1984-04-02",3.3687
"1984-04-03",5.5087
"1984-04-04",9.1094
"1984-04-05",7.869
"1984-04-06",6.0095
"1984-04-07",6.8592
"1984-04-08",2.6593
"1984-04-09",4.5187
"1984-04-10",3.0094
"1984-04-11",4.6787
"1984-04-12",3.5496
"1984-04-13",8.9587
"1984-04-14",15.0088
"1984-04-15",14.1486
"1984-04-16",9.9695
"1984-04-17",6.5393
"1984-04-18",6.0489
"1984-04-19",7.4389
"1984-04-20",7.6696
"1984-04-21",9.1094
"1984-04-22",5.729
"1984-04-23",7.0285
"1984-04-24",8.029
"1984-04-25",6.3492
"1984-04-26",11.9693
"1984-04-27",13.2989
"1984-04-28",15.4285
"1984-04-29",15.5189
"1984-04-30",15.054
"1984-05-01",11.094
"1984-05-02",9.9139
"1984-05-03",11.2749
"1984-05-04",12.6845
"1984-05-05",10.6141
"1984-05-06",13.2549
"1984-05-07",18.635
"1984-05-08",14.1742
"1984-05-09",8.284
"1984-05-10",7.6046
"1984-05-11",11.625
"1984-05-12",10.6547
"1984-05-13",15.1143
"1984-05-14",15.0749
"1984-05-15",8.495
"1984-05-16",5.8739
"1984-05-17",3.1241
"1984-05-18",5.5644
"1984-05-19",10.6349
"1984-05-20",13.5539
"1984-05-21",13.5841
"1984-05-22",17.8745
"1984-05-23",18.2339
"1984-05-24",15.5548
"1984-05-25",13.1343
"1984-05-26",18.2745
"1984-05-27",19.2946
"1984-05-28",18.1446
"1984-05-29",17.4943
"1984-05-30",8.8149
"1984-05-31",7.767
"1984-06-01",7.258
"1984-06-02",11.0476
"1984-06-03",15.818
"1984-06-04",18.4275
"1984-06-05",16.8173
"1984-06-06",17.8977
"1984-06-07",19.967
"1984-06-08",18.3881
"1984-06-09",17.5673
"1984-06-10",16.6272
"1984-06-11",17.7273
"1984-06-12",21.2978
"1984-06-13",18.2072
"1984-06-14",18.5376
"1984-06-15",19.647
"1984-06-16",21.8276
"1984-06-17",20.797
"1984-06-18",21.3674
"1984-06-19",21.4972
"1984-06-20",23.7775
"1984-06-21",21.758
"1984-06-22",19.9774
"1984-06-23",16.9471
"1984-06-24",18.6176
"1984-06-25",19.8279
"1984-06-26",16.007
"1984-06-27",16.917
"1984-06-28",19.6679
"1984-06-29",20.0272
"1984-06-30",19.3386
"1984-07-01",19.6088
"1984-07-02",20.7077
"1984-07-03",19.5879
"1984-07-04",20.1385
"1984-07-05",20.7889
"1984-07-06",20.0388
"1984-07-07",20.3078
"1984-07-08",17.1581
"1984-07-09",14.8384
"1984-07-10",18.0078
"1984-07-11",20.0284
"1984-07-12",23.2882
"1984-07-13",23.1978
"1984-07-14",22.5278
"1984-07-15",21.0787
"1984-07-16",21.0683
"1984-07-17",21.088
"1984-07-18",20.258
"1984-07-19",19.2181
"1984-07-20",19.1485
"1984-07-21",19.1485
"1984-07-22",18.0785
"1984-07-23",18.6385
"1984-07-24",20.5188
"1984-07-25",21.7882
"1984-07-26",21.2479
"1984-07-27",21.1482
"1984-07-28",15.1978
"1984-07-29",15.1282
"1984-07-30",15.9386
"1984-07-31",17.8699
"1984-08-01",18.5295
"1984-08-02",20.0794
"1984-08-03",20.6996
"1984-08-04",20.8503
"1984-08-05",22.0305
"1984-08-06",21.2004
"1984-08-07",22.4895
"1984-08-08",21.5204
"1984-08-09",23.4297
"1984-08-10",21.6201
"1984-08-11",20.1304
"1984-08-12",20.9999
"1984-08-13",21.1204
"1984-08-14",21.2595
"1984-08-15",21.6595
"1984-08-16",19.96
"1984-08-17",19.9705
"1984-08-18",19.8997
"1984-08-19",21.2004
"1984-08-20",19.8603
"1984-08-21",18.3603
"1984-08-22",17.0201
"1984-08-23",16.4405
"1984-08-24",19.0303
"1984-08-25",16.0904
"1984-08-26",14.2599
"1984-08-27",14.9404
"1984-08-28",17.7702
"1984-08-29",18.5898
"1984-08-30",19.8499
"1984-08-31",19.7409
"1984-09-01",18.031
"1984-09-02",17.6508
"1984-09-03",18.6906
"1984-09-04",18.0612
"1984-09-05",14.8802
"1984-09-06",12.6602
"1984-09-07",10.7207
"1984-09-08",10.4008
"1984-09-09",13.9806
"1984-09-10",15.6105
"1984-09-11",18.4008
"1984-09-12",18.2304
"1984-09-13",16.5205
"1984-09-14",16.0603
"1984-09-15",17.4201
"1984-09-16",9.791
"1984-09-17",6.6703
"1984-09-18",10.0901
"1984-09-19",10.0808
"1984-09-20",9.8107
"1984-09-21",11.8301
"1984-09-22",14.9601
"1984-09-23",14.6611
"1984-09-24",16.3802
"1984-09-25",16.3211
"1984-09-26",16.3304
"1984-09-27",9.4908
"1984-09-28",9.2508
"1984-09-29",8.2805
"1984-09-30",9.9881
"1984-10-01",8.9285
"1984-10-02",7.4087
"1984-10-03",8.2689
"1984-10-04",7.7287
"1984-10-05",11.3885
"1984-10-06",12.448
"1984-10-07",12.5489
"1984-10-08",12.8491
"1984-10-09",13.4183
"1984-10-10",14.3782
"1984-10-11",11.3688
"1984-10-12",9.4989
"1984-10-13",8.6781
"1984-10-14",8.1889
"1984-10-15",9.6287
"1984-10-16",13.7082
"1984-10-17",15.4888
"1984-10-18",17.2786
"1984-10-19",15.2187
"1984-10-20",17.0283
"1984-10-21",17.4085
"1984-10-22",17.769
"1984-10-23",17.8386
"1984-10-24",15.4482
"1984-10-25",17.4688
"1984-10-26",14.0791
"1984-10-27",14.2681
"1984-10-28",18.169
