,"(%) Minimum Relative Humidity (gridMET) at -79.2103E,35.1464N, 1979-01-01 to 2026-04-10"
"1981-12-13",28.5491
"1981-12-14",37.9613
"1981-12-15",65.3354
"1981-12-16",35.4895
"1981-12-17",40.1936
"1981-12-18",43.3911
"1981-12-19",25.6684
"1981-12-20",25.3468
"1981-12-21",25.0487
"1981-12-22",39.962
"1981-12-23",58.7269
"1981-12-24",52.6546
"1981-12-25",54.1199
"1981-12-26",63.1054
"1981-12-27",61.9233
"1981-12-28",50.9707
"1981-12-29",34.2207
"1981-12-30",32.7024
"1981-12-31",40.0406
"1982-01-01",56.7254
"1982-01-02",33.317
"1982-01-03",44.1959
"1982-01-04",52.7384
"1982-01-05",29.1887
"1982-01-06",37.3598
"1982-01-07",49.6824
"1982-01-08",27.0585
"1982-01-09",25.9558
"1982-01-10",13.6896
"1982-01-11",19.5839
"1982-01-12",20.776
"1982-01-13",25.157
"1982-01-14",67.4634
"1982-01-15",52.7974
"1982-01-16",56.7191
"1982-01-17",29.5183
"1982-01-18",24.3562
"1982-01-19",38.5738
"1982-01-20",55.2612
"1982-01-21",52.1368
"1982-01-22",58.9941
"1982-01-23",64.1503
"1982-01-24",32.0282
"1982-01-25",33.8299
"1982-01-26",30.2364
"1982-01-27",28.0766
"1982-01-28",28.6112
"1982-01-29",26.4738
"1982-01-30",34.0149
"1982-01-31",56.7198
"1982-02-01",30.6667
"1982-02-02",51.8184
"1982-02-03",67.3177
"1982-02-04",50.0126
"1982-02-05",47.8251
"1982-02-06",50.9082
"1982-02-07",30.3686
"1982-02-08",35.3599
"1982-02-09",39.457
"1982-02-10",36.6351
"1982-02-11",41.9419
"1982-02-12",36.4875
"1982-02-13",36.4118
"1982-02-14",32.3174
"1982-02-15",41.9552
"1982-02-16",47.756
"1982-02-17",47.9433
"1982-02-18",46.0397
"1982-02-19",42.4184
"1982-02-20",34.7333
"1982-02-21",26.7224
"1982-02-22",27.6079
"1982-02-23",34.9466
"1982-02-24",32.2611
"1982-02-25",31.182
"1982-02-26",21.2686
"1982-02-27",38.8705
"1982-02-28",57.0506
"1982-03-01",52.6047
"1982-03-02",33.7323
"1982-03-03",33.7121
"1982-03-04",37.1238
"1982-03-05",41.4506
"1982-03-06",39.2751
"1982-03-07",61.4918
"1982-03-08",30.2723
"1982-03-09",33.573
"1982-03-10",36.1609
"1982-03-11",40.8116
"1982-03-12",36.1398
"1982-03-13",37.328
"1982-03-14",23.4329
"1982-03-15",26.8521
"1982-03-16",59.3957
"1982-03-17",34.9078
"1982-03-18",34.3058
"1982-03-19",47.3887
"1982-03-20",46.8571
"1982-03-21",44.7346
"1982-03-22",27.1673
"1982-03-23",32.1916
"1982-03-24",39.017
"1982-03-25",48.6093
"1982-03-26",29.7615
"1982-03-27",24.3277
"1982-03-28",25.1307
"1982-03-29",29.6374
"1982-03-30",39.7124
"1982-03-31",47.4395
"1982-04-01",23.4619
"1982-04-02",19.0937
"1982-04-03",28.9552
"1982-04-04",17.3849
"1982-04-05",19.8783
"1982-04-06",25.0583
"1982-04-07",22.3691
"1982-04-08",18.3681
"1982-04-09",27.904
"1982-04-10",25.389
"1982-04-11",21.8266
"1982-04-12",23.9286
"1982-04-13",27.7724
"1982-04-14",35.8053
"1982-04-15",35.5757
"1982-04-16",36.309
"1982-04-17",39.1958
"1982-04-18",22.1709
"1982-04-19",25.0355
"1982-04-20",40.6649
"1982-04-21",37.4506
"1982-04-22",35.9024
"1982-04-23",20.0214
"1982-04-24",20.8317
"1982-04-25",34.4024
"1982-04-26",45.1728
"1982-04-27",40.4377
"1982-04-28",37.291
"1982-04-29",31.9269
"1982-04-30",25.2241
"1982-05-01",30.4834
"1982-05-02",31.7794
"1982-05-03",27.1298
"1982-05-04",23.5101
"1982-05-05",26.1321
"1982-05-06",30.005
"1982-05-07",31.8859
"1982-05-08",33.0392
"1982-05-09",28.1579
"1982-05-10",26.1289
"1982-05-11",24.1111
"1982-05-12",27.6039
"1982-05-13",24.141
"1982-05-14",25.4655
"1982-05-15",25.9198
"1982-05-16",39.6646
"1982-05-17",36.7378
"1982-05-18",40.1539
"1982-05-19",44.067
"1982-05-20",42.8982
"1982-05-21",44.1914
"1982-05-22",47.6354
"1982-05-23",41.3316
"1982-05-24",43.5006
"1982-05-25",45.3015
"1982-05-26",47.4235
"1982-05-27",48.3963
"1982-05-28",45.864
"1982-05-29",44.1173
"1982-05-30",46.9091
"1982-05-31",42.1653
"1982-06-01",49.6557
"1982-06-02",45.5283
"1982-06-03",52.5598
"1982-06-04",48.9229
"1982-06-05",54.5359
"1982-06-06",41.2317
"1982-06-07",48.1951
"1982-06-08",50.0348
"1982-06-09",52.0433
"1982-06-10",54.802
"1982-06-11",60.5455
"1982-06-12",57.9939
"1982-06-13",51.7212
"1982-06-14",44.7315
"1982-06-15",45.7668
"1982-06-16",55.1812
"1982-06-17",49.8991
"1982-06-18",51.0776
"1982-06-19",40.2559
"1982-06-20",42.0133
"1982-06-21",41.7277
"1982-06-22",42.815
"1982-06-23",44.9627
"1982-06-24",49.7062
"1982-06-25",55.0784
"1982-06-26",47.2716
"1982-06-27",51.6331
"1982-06-28",51.6329
"1982-06-29",51.9177
"1982-06-30",48.8661
"1982-07-01",39.289
"1982-07-02",40.331
"1982-07-03",44.6347
"1982-07-04",43.122
"1982-07-05",46.3433
"1982-07-06",51.6378
"1982-07-07",52.9922
"1982-07-08",48.5424
"1982-07-09",45.741
"1982-07-10",47.4019
"1982-07-11",50.776
"1982-07-12",53.2332
"1982-07-13",53.5557
"1982-07-14",54.7797
"1982-07-15",52.9568
"1982-07-16",51.2028
"1982-07-17",53.9052
"1982-07-18",52.4726
"1982-07-19",52.5276
"1982-07-20",51.4756
"1982-07-21",49.0976
"1982-07-22",50.6974
"1982-07-23",53.2848
"1982-07-24",51.8181
"1982-07-25",52.4908
"1982-07-26",44.6166
"1982-07-27",45.94
"1982-07-28",52.5084
"1982-07-29",51.1082
"1982-07-30",52.9399
"1982-07-31",54.7468
"1982-08-01",54.8362
"1982-08-02",47.5592
"1982-08-03",46.4381
"1982-08-04",40.3277
"1982-08-05",44.2254
"1982-08-06",46.175
"1982-08-07",48.5993
"1982-08-08",51.6171
"1982-08-09",53.1351
"1982-08-10",53.9531
"1982-08-11",50.4946
"1982-08-12",48.9892
"1982-08-13",52.9006
"1982-08-14",56.9195
"1982-08-15",47.845
"1982-08-16",46.9821
"1982-08-17",49.6967
"1982-08-18",48.8967
"1982-08-19",53.3738
"1982-08-20",50.504
"1982-08-21",41.7775
"1982-08-22",42.223
"1982-08-23",50.4539
"1982-08-24",43.4872
"1982-08-25",43.3406
"1982-08-26",37.2116
"1982-08-27",45.3108
"1982-08-28",43.7556
"1982-08-29",43.2083
"1982-08-30",51.4835
"1982-08-31",52.2693
"1982-09-01",55.165
"1982-09-02",52.9388
"1982-09-03",49.7285
"1982-09-04",46.6694
"1982-09-05",52.4348
"1982-09-06",41.7312
"1982-09-07",38.4991
"1982-09-08",42.0977
"1982-09-09",42.2243
"1982-09-10",44.1266
"1982-09-11",52.1763
"1982-09-12",48.991
"1982-09-13",42.9922
"1982-09-14",45.1334
"1982-09-15",52.4076
"1982-09-16",46.4795
"1982-09-17",46.7104
"1982-09-18",50.4241
"1982-09-19",50.7711
"1982-09-20",54.9208
"1982-09-21",48.243
"1982-09-22",47.2267
"1982-09-23",35.6657
"1982-09-24",41.8011
"1982-09-25",39.6383
"1982-09-26",40.0694
"1982-09-27",45.4426
"1982-09-28",42.7683
"1982-09-29",43.2049
"1982-09-30",48.0389
"1982-10-01",41.6839
"1982-10-02",43.7763
"1982-10-03",42.2799
"1982-10-04",45.2866
"1982-10-05",44.9004
"1982-10-06",43.9106
"1982-10-07",42.6577
"1982-10-08",55.7865
"1982-10-09",47.5637
"1982-10-10",47.8558
"1982-10-11",52.5382
"1982-10-12",54.4143
"1982-10-13",52.3564
"1982-10-14",44.2744
"1982-10-15",31.9939
"1982-10-16",25.2815
"1982-10-17",28.1612
"1982-10-18",34.8937
"1982-10-19",39.9034
"1982-10-20",44.5221
"1982-10-21",47.1274
"1982-10-22",45.1764
"1982-10-23",38.7683
"1982-10-24",49.9247
"1982-10-25",73.3855
"1982-10-26",37.3497
"1982-10-27",40.5715
"1982-10-28",33.7677
"1982-10-29",33.2975
"1982-10-30",34.896
"1982-10-31",38.4069
"1982-11-01",45.4567
"1982-11-02",46.698
"1982-11-03",46.5843
"1982-11-04",52.0184
"1982-11-05",31.6795
"1982-11-06",32.2295
"1982-11-07",29.5011
"1982-11-08",31.0232
"1982-11-09",31.7946
"1982-11-10",34.6479
"1982-11-11",41.1056
"1982-11-12",50.7074
"1982-11-13",33.0871
"1982-11-14",40.4312
"1982-11-15",32.8944
"1982-11-16",34.3424
"1982-11-17",41.7707
"1982-11-18",49.2052
"1982-11-19",57.5188
"1982-11-20",59.4977
"1982-11-21",45.2036
"1982-11-22",43.1239
"1982-11-23",49.5156
"1982-11-24",39.6901
"1982-11-25",26.7873
"1982-11-26",37.0109
"1982-11-27",64.379
"1982-11-28",63.7281
"1982-11-29",66.5887
"1982-11-30",40.4472
"1982-12-01",50.7981
"1982-12-02",53.5871
"1982-12-03",53.6351
"1982-12-04",44.6412
"1982-12-05",51.4691
"1982-12-06",52.4452
"1982-12-07",38.09
"1982-12-08",43.3719
"1982-12-09",33.6305
"1982-12-10",36.5631
"1982-12-11",49.3139
"1982-12-12",58.6805
"1982-12-13",31.7113
"1982-12-14",36.8789
"1982-12-15",60.0174
"1982-12-16",49.259
"1982-12-17",42.6028
"1982-12-18",37.9947
"1982-12-19",42.3202
"1982-12-20",45.6562
"1982-12-21",39.5263
"1982-12-22",36.9743
"1982-12-23",45.3542
"1982-12-24",56.3367
"1982-12-25",51.1541
"1982-12-26",52.0239
"1982-12-27",52.5993
"1982-12-28",54.9077
"1982-12-29",61.8363
"1982-12-30",50.3641
"1982-12-31",63.5561
"1983-01-01",52.3613
"1983-01-02",63.0682
"1983-01-03",50.5596
"1983-01-04",37.1845
"1983-01-05",51.1828
"1983-01-06",41.2193
"1983-01-07",45.6633
"1983-01-08",33.8964
"1983-01-09",39.2523
"1983-01-10",62.7553
"1983-01-11",38.2201
"1983-01-12",34.1488
"1983-01-13",33.811
"1983-01-14",34.2533
"1983-01-15",36.4201
"1983-01-16",33.6619
"1983-01-17",31.8053
"1983-01-18",25.6742
"1983-01-19",23.7466
"1983-01-20",18.4798
"1983-01-21",21.6048
"1983-01-22",73.9005
"1983-01-23",60.9364
"1983-01-24",41.9237
"1983-01-25",42.2271
"1983-01-26",40.7975
"1983-01-27",40.2107
"1983-01-28",53.9454
"1983-01-29",40.4572
"1983-01-30",46.2965
"1983-01-31",41.6047
"1983-02-01",52.3988
"1983-02-02",55.6838
"1983-02-03",46.3173
"1983-02-04",38.3363
"1983-02-05",26.407
"1983-02-06",30.9216
"1983-02-07",49.3664
"1983-02-08",37.2412
"1983-02-09",34.5105
"1983-02-10",33.6873
"1983-02-11",58.2431
"1983-02-12",40.0422
"1983-02-13",38.1377
"1983-02-14",50.3304
"1983-02-15",38.1292
"1983-02-16",38.8941
"1983-02-17",44.2879
"1983-02-18",37.9031
"1983-02-19",36.9659
"1983-02-20",35.1453
"1983-02-21",37.3518
"1983-02-22",34.832
"1983-02-23",52.4925
"1983-02-24",49.3787
"1983-02-25",36.2375
"1983-02-26",33.6388
"1983-02-27",31.7628
"1983-02-28",38.7257
"1983-03-01",64.1296
"1983-03-02",27.7279
"1983-03-03",31.0305
"1983-03-04",33.1855
"1983-03-05",43.1561
"1983-03-06",47.0222
"1983-03-07",48.2907
"1983-03-08",45.3929
"1983-03-09",40.4607
"1983-03-10",36.3498
"1983-03-11",39.8318
"1983-03-12",36.0096
"1983-03-13",30.9706
"1983-03-14",33.157
"1983-03-15",33.5467
"1983-03-16",32.6321
"1983-03-17",61.669
"1983-03-18",58.7995
"1983-03-19",40.2909
"1983-03-20",41.0486
"1983-03-21",40.1689
"1983-03-22",35.4838
"1983-03-23",36.3908
"1983-03-24",33.9714
"1983-03-25",31.696
"1983-03-26",31.3079
"1983-03-27",43.8824
"1983-03-28",38.3108
"1983-03-29",36.7105
"1983-03-30",37.6955
"1983-03-31",42.2095
"1983-04-01",39.6758
"1983-04-02",48.9575
"1983-04-03",37.6141
"1983-04-04",34.1757
"1983-04-05",32.2719
"1983-04-06",46.041
"1983-04-07",43.0876
"1983-04-08",43.8529
"1983-04-09",44.8842
"1983-04-10",29.2896
"1983-04-11",30.0971
"1983-04-12",34.9913
"1983-04-13",36.591
"1983-04-14",42.4702
"1983-04-15",44.111
"1983-04-16",30.9928
"1983-04-17",31.0532
"1983-04-18",30.6053
"1983-04-19",30.3414
"1983-04-20",30.7367
"1983-04-21",28.4824
"1983-04-22",31.9908
"1983-04-23",37.0828
"1983-04-24",43.6442
"1983-04-25",26.5409
"1983-04-26",30.3271
"1983-04-27",28.1061
"1983-04-28",31.1416
"1983-04-29",35.2794
"1983-04-30",39.3834
"1983-05-01",46.8027
"1983-05-02",45.6153
"1983-05-03",45.1197
"1983-05-04",38.498
"1983-05-05",33.5318
"1983-05-06",27.2605
"1983-05-07",29.3004
"1983-05-08",34.6462
"1983-05-09",34.0629
"1983-05-10",32.7595
"1983-05-11",33.1869
"1983-05-12",34.3777
"1983-05-13",36.9738
"1983-05-14",44.2183
"1983-05-15",43.7455
"1983-05-16",43.1681
"1983-05-17",35.4381
"1983-05-18",41.1265
"1983-05-19",44.2828
"1983-05-20",50.4808
"1983-05-21",50.18
"1983-05-22",49.8349
"1983-05-23",45.8461
"1983-05-24",37.1402
"1983-05-25",37.8375
"1983-05-26",39.7671
"1983-05-27",32.6318
"1983-05-28",35.7047
"1983-05-29",39.9773
"1983-05-30",42.4214
"1983-05-31",37.4372
"1983-06-01",40.6467
"1983-06-02",36.9895
"1983-06-03",39.7267
"1983-06-04",45.0793
"1983-06-05",46.0438
"1983-06-06",52.7861
"1983-06-07",49.4398
"1983-06-08",47.5976
"1983-06-09",50.059
"1983-06-10",48.274
"1983-06-11",39.2758
"1983-06-12",37.3918
"1983-06-13",37.3482
"1983-06-14",42.654
"1983-06-15",44.0464
"1983-06-16",44.4273
"1983-06-17",42.328
"1983-06-18",42.9143
"1983-06-19",44.8745
"1983-06-20",47.2005
"1983-06-21",49.3316
"1983-06-22",48.9595
"1983-06-23",45.1495
"1983-06-24",37.2003
"1983-06-25",39.5658
"1983-06-26",41.1404
"1983-06-27",43.4028
"1983-06-28",41.8604
"1983-06-29",45.8818
"1983-06-30",47.5421
"1983-07-01",52.932
"1983-07-02",53.4214
"1983-07-03",52.4195
"1983-07-04",49.131
"1983-07-05",48.5903
"1983-07-06",49.8881
"1983-07-07",43.9804
"1983-07-08",38.2973
"1983-07-09",36.9476
"1983-07-10",39.4214
"1983-07-11",44.7872
"1983-07-12",44.6909
"1983-07-13",45.4905
"1983-07-14",42.577
"1983-07-15",36.6375
"1983-07-16",37.6411
"1983-07-17",37.8693
"1983-07-18",36.5928
"1983-07-19",40.5068
"1983-07-20",47.6304
"1983-07-21",38.3902
"1983-07-22",36.7356
"1983-07-23",40.0478
"1983-07-24",38.3178
"1983-07-25",37.8528
"1983-07-26",42.4557
"1983-07-27",39.6439
"1983-07-28",38.4899
"1983-07-29",36.1194
"1983-07-30",38.4668
"1983-07-31",41.7556
"1983-08-01",44.1357
"1983-08-02",42.8881
"1983-08-03",47.3916
"1983-08-04",45.1461
"1983-08-05",46.5129
"1983-08-06",46.5524
"1983-08-07",47.1012
"1983-08-08",48.0601
"1983-08-09",40.2622
"1983-08-10",40.0291
"1983-08-11",39.0334
"1983-08-12",38.7724
"1983-08-13",38.2896
"1983-08-14",37.0223
"1983-08-15",39.1757
"1983-08-16",38.9459
"1983-08-17",39.825
"1983-08-18",37.8813
"1983-08-19",41.4226
"1983-08-20",32.4294
"1983-08-21",33.9265
"1983-08-22",34.8117
"1983-08-23",39.5888
"1983-08-24",40.9447
"1983-08-25",46.5658
"1983-08-26",47.1629
"1983-08-27",43.922
"1983-08-28",44.398
"1983-08-29",44.501
"1983-08-30",32.7813
"1983-08-31",35.5963
"1983-09-01",39.1282
"1983-09-02",45.3571
"1983-09-03",56.5567
"1983-09-04",53.9139
"1983-09-05",42.0553
"1983-09-06",40.9743
"1983-09-07",37.8149
"1983-09-08",34.9527
"1983-09-09",38.1457
"1983-09-10",37.8664
"1983-09-11",32.0391
"1983-09-12",34.0581
"1983-09-13",39.4859
"1983-09-14",60.1098
"1983-09-15",49.1956
"1983-09-16",44.6301
"1983-09-17",42.8818
"1983-09-18",38.4835
"1983-09-19",42.0559
"1983-09-20",42.7935
"1983-09-21",56.981
"1983-09-22",32.896
"1983-09-23",31.9048
"1983-09-24",31.9021
"1983-09-25",37.1287
"1983-09-26",39.4754
"1983-09-27",33.4497
"1983-09-28",37.9574
"1983-09-29",31.6873
"1983-09-30",39.8709
"1983-10-01",55.9188
"1983-10-02",39.4856
"1983-10-03",33.2454
"1983-10-04",36.6683
"1983-10-05",48.0772
"1983-10-06",35.3448
"1983-10-07",32.6409
"1983-10-08",38.6138
"1983-10-09",48.8987
"1983-10-10",46.7739
"1983-10-11",51.0084
"1983-10-12",62.9176
"1983-10-13",51.0106
"1983-10-14",29.0522
"1983-10-15",33.49
"1983-10-16",36.0018
"1983-10-17",37.5251
"1983-10-18",36.4674
"1983-10-19",39.0336
"1983-10-20",44.3335
"1983-10-21",74.632
"1983-10-22",71.4097
"1983-10-23",70.2827
"1983-10-24",53.3108
"1983-10-25",51.2351
"1983-10-26",36.3104
"1983-10-27",30.2462
"1983-10-28",33.1196
"1983-10-29",38.3558
"1983-10-30",35.9849
"1983-10-31",46.354
"1983-11-01",47.1747
"1983-11-02",43.3016
"1983-11-03",47.7447
"1983-11-04",44.777
"1983-11-05",32.2147
"1983-11-06",36.8195
"1983-11-07",34.8185
"1983-11-08",41.3388
"1983-11-09",46.9123
"1983-11-10",54.6979
"1983-11-11",34.9185
"1983-11-12",29.509
"1983-11-13",31.2084
"1983-11-14",30.9629
"1983-11-15",41.9049
"1983-11-16",39.4667
"1983-11-17",36.1727
"1983-11-18",33.976
"1983-11-19",42.475
"1983-11-20",58.4704
"1983-11-21",28.5933
"1983-11-22",34.1675
"1983-11-23",38.7797
"1983-11-24",47.3442
"1983-11-25",34.3661
"1983-11-26",31.4348
"1983-11-27",37.887
"1983-11-28",54.4669
"1983-11-29",32.425
"1983-11-30",30.5516
"1983-12-01",30.767
"1983-12-02",37.7031
"1983-12-03",45.1998
"1983-12-04",45.6789
"1983-12-05",43.0064
"1983-12-06",42.3172
"1983-12-07",35.5717
"1983-12-08",30.1236
"1983-12-09",35.4856
"1983-12-10",36.13
"1983-12-11",39.6774
"1983-12-12",53.6499
"1983-12-13",48.8243
"1983-12-14",47.2658
"1983-12-15",47.2544
"1983-12-16",33.2366
"1983-12-17",32.6402
"1983-12-18",31.1172
"1983-12-19",43.087
"1983-12-20",40.2747
"1983-12-21",48.9133
"1983-12-22",62.6342
"1983-12-23",36.6839
"1983-12-24",18.4651
"1983-12-25",18.1504
"1983-12-26",26.7392
"1983-12-27",21.7518
"1983-12-28",30.7504
"1983-12-29",59.8229
"1983-12-30",31.7788
"1983-12-31",26.6226
"1984-01-01",22.0503
"1984-01-02",23.4434
"1984-01-03",27.9562
"1984-01-04",37.6419
"1984-01-05",43.6602
"1984-01-06",44.7361
"1984-01-07",35.5109
"1984-01-08",31.9178
"1984-01-09",36.7324
"1984-01-10",46.0174
"1984-01-11",46.1223
"1984-01-12",41.5473
"1984-01-13",48.5444
"1984-01-14",54.0746
"1984-01-15",42.6562
"1984-01-16",51.1572
"1984-01-17",53.2612
"1984-01-18",51.2047
"1984-01-19",50.8339
"1984-01-20",24.5287
"1984-01-21",24.2035
"1984-01-22",22.7435
"1984-01-23",24.8973
"1984-01-24",53.7788
"1984-01-25",52.4274
"1984-01-26",37.5694
"1984-01-27",39.9828
"1984-01-28",35.01
"1984-01-29",35.9983
"1984-01-30",38.763
"1984-01-31",34.6623
"1984-02-01",29.0605
"1984-02-02",30.8725
"1984-02-03",37.9825
"1984-02-04",49.7615
"1984-02-05",32.8674
"1984-02-06",35.9532
"1984-02-07",31.6586
"1984-02-08",27.9484
"1984-02-09",27.3167
"1984-02-10",32.3573
"1984-02-11",42.2307
"1984-02-12",41.4105
"1984-02-13",42.6784
"1984-02-14",47.6482
"1984-02-15",31.3785
"1984-02-16",35.3667
"1984-02-17",36.9081
"1984-02-18",31.0623
"1984-02-19",35.2957
"1984-02-20",31.3344
"1984-02-21",28.877
"1984-02-22",30.3405
"1984-02-23",31.5803
"1984-02-24",33.3076
"1984-02-25",31.3894
"1984-02-26",31.864
"1984-02-27",33.4333
"1984-02-28",45.6998
"1984-02-29",32.2895
"1984-03-01",28.713
"1984-03-02",29.7837
"1984-03-03",31.2665
"1984-03-04",29.9178
"1984-03-05",34.7698
"1984-03-06",51.5113
"1984-03-07",38.9279
"1984-03-08",31.6863
"1984-03-09",27.0692
"1984-03-10",26.9885
"1984-03-11",31.4829
"1984-03-12",32.7033
"1984-03-13",38.2947
"1984-03-14",34.3606
"1984-03-15",38.3575
"1984-03-16",35.2611
"1984-03-17",33.7376
"1984-03-18",37.6476
"1984-03-19",48.9769
"1984-03-20",43.5918
"1984-03-21",32.3959
"1984-03-22",27.813
"1984-03-23",26.9394
"1984-03-24",30.3216
"1984-03-25",41.774
"1984-03-26",38.0084
"1984-03-27",45.3156
"1984-03-28",53.4983
"1984-03-29",36.738
"1984-03-30",33.0245
"1984-03-31",30.1377
"1984-04-01",33.7829
"1984-04-02",32.2521
"1984-04-03",34.7884
"1984-04-04",51.0069
"1984-04-05",37.8112
"1984-04-06",31.2985
"1984-04-07",35.3948
"1984-04-08",34.275
"1984-04-09",41.0653
"1984-04-10",60.6237
"1984-04-11",33.9745
"1984-04-12",32.0752
"1984-04-13",35.504
"1984-04-14",49.4765
"1984-04-15",42.8118
"1984-04-16",35.2665
"1984-04-17",35.5937
"1984-04-18",35.6306
"1984-04-19",38.4691
"1984-04-20",45.9342
"1984-04-21",46.3808
"1984-04-22",45.6039
"1984-04-23",60.6063
"1984-04-24",38.2753
"1984-04-25",35.3021
"1984-04-26",33.8903
"1984-04-27",33.333
"1984-04-28",43.4172
"1984-04-29",42.513
"1984-04-30",49.097
"1984-05-01",28.9405
"1984-05-02",41.7399
"1984-05-03",46.815
"1984-05-04",34.1424
"1984-05-05",31.7877
"1984-05-06",36.2256
"1984-05-07",45.9182
"1984-05-08",39.9642
"1984-05-09",30.278
"1984-05-10",33.065
"1984-05-11",33.3995
"1984-05-12",39.3213
"1984-05-13",33.7675
"1984-05-14",33.2122
"1984-05-15",26.3179
"1984-05-16",27.5225
"1984-05-17",28.8209
"1984-05-18",29.9724
"1984-05-19",31.8893
"1984-05-20",36.2803
"1984-05-21",38.2276
"1984-05-22",39.3183
"1984-05-23",44.7241
"1984-05-24",39.3538
"1984-05-25",39.5578
"1984-05-26",42.364
"1984-05-27",43.4077
"1984-05-28",42.1105
"1984-05-29",47.2695
"1984-05-30",47.6743
"1984-05-31",35.9792
"1984-06-01",32.6977
"1984-06-02",39.0646
"1984-06-03",40.09
"1984-06-04",36.7257
"1984-06-05",43.4135
"1984-06-06",41.9739
"1984-06-07",39.8649
"1984-06-08",37.7258
"1984-06-09",39.7325
"1984-06-10",36.775
"1984-06-11",41.6168
"1984-06-12",44.3774
"1984-06-13",42.5438
"1984-06-14",43.2731
"1984-06-15",43.7399
"1984-06-16",44.5435
"1984-06-17",51.7157
"1984-06-18",41.4101
"1984-06-19",39.252
"1984-06-20",41.0257
"1984-06-21",43.9395
"1984-06-22",42.4722
"1984-06-23",43.6146
"1984-06-24",50.7045
"1984-06-25",39.6058
"1984-06-26",30.5028
"1984-06-27",34.718
"1984-06-28",45.767
"1984-06-29",50.6745
"1984-06-30",49.943
"1984-07-01",50.8526
"1984-07-02",51.7684
"1984-07-03",47.9566
"1984-07-04",49.3983
"1984-07-05",54.931
"1984-07-06",50.7745
"1984-07-07",48.7535
"1984-07-08",44.793
"1984-07-09",48.2917
"1984-07-10",44.8677
"1984-07-11",44.0276
"1984-07-12",41.698
"1984-07-13",45.7838
"1984-07-14",51.54
"1984-07-15",55.2417
"1984-07-16",57.5379
"1984-07-17",56.5366
"1984-07-18",54.421
"1984-07-19",51.4248
"1984-07-20",54.2477
"1984-07-21",51.0048
"1984-07-22",54.7631
"1984-07-23",59.3236
"1984-07-24",55.5655
"1984-07-25",49.0791
"1984-07-26",52.5944
"1984-07-27",51.5862
"1984-07-28",53.2029
"1984-07-29",55.6673
"1984-07-30",56.4681
"1984-07-31",56.4312
"1984-08-01",53.7241
"1984-08-02",57.5361
"1984-08-03",52.5505
"1984-08-04",49.983
"1984-08-05",45.6713
"1984-08-06",48.7028
"1984-08-07",48.926
"1984-08-08",48.3261
"1984-08-09",49.0015
"1984-08-10",50.2786
"1984-08-11",52.6583
"1984-08-12",55.751
"1984-08-13",58.3921
"1984-08-14",57.7545
"1984-08-15",41.6754
"1984-08-16",38.5897
"1984-08-17",40.4237
"1984-08-18",45.8329
"1984-08-19",50.2092
"1984-08-20",49.9272
"1984-08-21",43.1146
"1984-08-22",43.3656
"1984-08-23",54.3967
"1984-08-24",48.5546
"1984-08-25",43.2427
"1984-08-26",43.2341
"1984-08-27",45.3204
"1984-08-28",49.29
"1984-08-29",52.1865
"1984-08-30",51.1517
"1984-08-31",36.2843
"1984-09-01",32.2636
"1984-09-02",37.1707
"1984-09-03",45.3734
"1984-09-04",44.7008
"1984-09-05",48.6857
"1984-09-06",45.2774
"1984-09-07",42.0658
"1984-09-08",46.5043
"1984-09-09",55.4887
"1984-09-10",58.7153
"1984-09-11",52.7216
"1984-09-12",55.5171
"1984-09-13",55.1032
"1984-09-14",51.0098
"1984-09-15",42.6582
"1984-09-16",42.2153
"1984-09-17",48.3467
"1984-09-18",45.5237
"1984-09-19",38.4201
"1984-09-20",39.6659
"1984-09-21",41.7603
"1984-09-22",43.8741
"1984-09-23",45.1512
"1984-09-24",44.3352
"1984-09-25",44.7179
"1984-09-26",40.6047
"1984-09-27",42.3787
"1984-09-28",57.4734
"1984-09-29",57.5971
"1984-09-30",68.5652
"1984-10-01",48.2303
"1984-10-02",41.0201
"1984-10-03",45.0096
"1984-10-04",40.0059
"1984-10-05",42.0849
"1984-10-06",41.8256
"1984-10-07",49.6092
"1984-10-08",49.314
"1984-10-09",47.0003
"1984-10-10",47.5023
"1984-10-11",51.1315
"1984-10-12",45.749
"1984-10-13",43.6008
"1984-10-14",41.3515
"1984-10-15",42.4044
"1984-10-16",49.3919
"1984-10-17",51.4604
"1984-10-18",53.7544
"1984-10-19",51.4585
"1984-10-20",45.8544
"1984-10-21",47.8258
"1984-10-22",54.0132
"1984-10-23",53.7443
"1984-10-24",47.0334
"1984-10-25",46.5944
"1984-10-26",44.1443
"1984-10-27",47.7252
"1984-10-28",51.2858
"1984-10-29",55.7018
"1984-10-30",56.5762
"1984-10-31",49.6616
"1984-11-01",43.3672
"1984-11-02",42.9165
"1984-11-03",40.2087
"1984-11-04",55.0532
"1984-11-05",45.0868
"1984-11-06",29.7906
"1984-11-07",28.2811
"1984-11-08",31.0366
"1984-11-09",26.8137
"1984-11-10",30.2394
"1984-11-11",39.5446
"1984-11-12",32.775
"1984-11-13",26.71
"1984-11-14",21.1053
"1984-11-15",24.1731
"1984-11-16",31.9978
"1984-11-17",17.9793
"1984-11-18",21.8169
"1984-11-19",57.3839
"1984-11-20",32.9818
